Wilderness_Area,Id,Elevation,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,Hillshade_3pm,Cover_Type,Soil_Type,Hillshade_Noon,Vertical_Distance_To_Hydrology,Slope,Horizontal_Distance_To_Hydrology,Hillshade_9am,Aspect
3,4765,2791,2188,1345,108,5,13,226,13,14,85,244,117
3,4766,2782,2222,1308,131,5,23,228,7,7,30,230,84
4,4767,2302,127,192,160,4,10,231,0,6,0,209,348
4,4768,2337,297,408,148,3,10,166,46,33,120,143,350
4,4769,2247,865,488,124,4,10,221,0,9,0,230,68
4,4770,2401,1110,201,132,3,10,168,195,30,480,161,0
4,4771,2432,1318,488,159,3,10,199,242,21,537,176,349
4,4772,2241,1554,696,195,6,17,211,10,23,30,153,319
4,4773,2262,1531,700,158,6,6,209,31,17,108,188,351
4,4774,2290,1530,731,186,6,6,219,55,18,170,172,322
4,4775,2294,1530,765,82,3,2,194,80,20,162,235,66
4,4776,2408,957,1142,144,3,1,195,220,21,408,184,1
4,4777,2187,624,1443,215,3,10,215,19,27,42,135,303
4,4778,2253,564,1528,206,3,10,216,95,24,153,147,309
4,4779,2373,642,1698,92,4,6,220,176,19,395,249,118
4,4780,2362,661,1674,78,4,3,213,165,22,365,251,114
4,4781,2338,700,1626,79,4,3,216,141,24,306,251,127
4,4782,2308,750,1556,72,4,3,214,111,27,218,251,130
4,4783,2295,768,1533,62,4,3,207,98,28,190,253,124
4,4784,2280,787,1510,51,4,3,201,83,30,162,254,122
4,4785,2265,807,1487,51,4,3,202,68,31,134,253,127
4,4786,2251,828,1465,58,4,3,206,54,31,108,251,132
4,4787,2239,849,1443,63,4,3,210,42,31,85,249,136
4,4788,2227,870,1421,57,4,3,206,33,32,67,250,134
4,4789,2193,934,1358,119,4,3,233,0,13,30,241,132
4,4790,2189,957,1338,138,4,4,234,0,5,0,230,113
4,4791,2188,979,1318,157,4,4,231,-4,5,30,212,354
4,4792,2355,1239,990,214,3,10,221,13,25,120,143,300
4,4793,2367,1236,990,216,3,10,216,25,27,150,134,302
4,4794,2340,1396,470,137,4,6,228,0,6,0,226,66
4,4795,2351,1441,437,195,6,10,223,13,19,42,167,312
4,4796,2367,1473,424,193,6,10,224,28,18,95,170,313
4,4797,2374,1489,421,195,6,10,225,32,18,124,169,311
4,4798,2389,1530,430,196,6,10,232,61,15,212,176,300
4,4799,2211,1597,90,80,3,3,218,31,35,90,237,153
4,4800,2142,1390,330,105,4,3,229,0,19,0,245,137
4,4801,2129,1340,390,135,4,14,223,0,8,0,223,47
4,4802,2134,1218,540,136,4,14,206,0,16,0,204,15
4,4803,2198,1040,780,164,6,10,206,61,19,212,178,345
4,4804,2212,979,870,211,6,10,205,108,30,301,126,310
4,4805,2266,808,1072,70,6,4,210,35,25,85,253,119
4,4806,2203,771,1041,67,4,4,196,0,23,0,246,87
4,4807,2186,760,1031,101,4,10,193,0,20,0,218,41
4,4808,2188,750,1020,170,6,10,191,36,27,67,153,339
4,4809,2251,525,981,51,4,1,178,35,27,60,240,75
4,4810,2234,499,953,39,4,1,171,18,30,30,241,77
3,4811,2894,1082,638,179,2,23,217,26,17,247,177,329
3,4812,2780,2247,1332,144,5,23,238,1,5,30,228,135
4,4813,2316,170,201,190,3,10,205,14,25,42,151,324
4,4814,2336,212,256,190,3,10,200,36,27,85,143,325
4,4815,2361,361,459,141,3,10,201,72,19,150,194,6
4,4816,2352,408,518,114,3,4,213,64,13,162,230,60
4,4817,2255,840,524,110,4,10,220,0,12,0,239,90
4,4818,2444,1298,495,153,3,10,200,254,20,564,181,354
4,4819,2273,1574,721,187,6,6,202,41,25,60,150,327
4,4820,2280,1570,720,151,6,6,195,42,22,67,178,355
4,4821,2271,1561,730,148,6,6,205,37,17,134,193,1
4,4822,2418,997,1082,132,3,6,197,230,19,488,197,12
4,4823,2417,914,1127,107,3,1,194,229,19,371,215,36
4,4824,2260,488,1621,99,3,10,168,100,28,297,192,24
4,4825,2354,524,1740,225,3,10,246,129,26,516,152,253
4,4826,2378,582,1744,152,4,6,240,157,3,450,223,159
4,4827,2375,600,1740,119,4,6,230,154,11,421,239,118
4,4828,2346,658,1668,69,4,3,203,149,22,331,250,99
4,4829,2295,726,1575,69,4,3,212,98,27,212,252,127
4,4830,2272,765,1530,45,4,3,197,75,31,153,254,122
4,4831,2255,785,1507,42,4,3,196,58,33,124,254,123
4,4832,2225,828,1464,59,4,3,207,28,31,67,251,133
4,4833,2211,849,1442,70,4,3,214,14,28,42,251,134
4,4834,2201,870,1421,91,4,3,223,7,21,30,249,131
4,4835,2194,892,1401,117,4,3,231,0,13,0,241,124
4,4836,2190,937,1360,162,4,4,229,0,7,0,205,343
4,4837,2193,960,1341,168,4,4,223,4,12,30,194,338
4,4838,2347,1213,1022,219,3,10,227,5,24,85,145,291
4,4839,2398,1201,1022,193,3,6,243,9,12,95,189,274
4,4840,2400,1230,750,111,3,6,229,30,15,277,243,127
4,4841,2347,1342,525,143,3,6,236,2,4,30,227,117
4,4842,2345,1355,510,146,4,6,231,0,4,0,221,45
4,4843,2357,1415,466,194,6,10,222,20,19,67,167,314
4,4844,2388,1500,451,168,6,10,227,52,10,190,198,335
4,4845,2401,1556,466,217,6,10,232,73,22,255,153,287
4,4846,2414,1560,474,224,6,10,231,83,25,277,143,284
4,4847,2268,1632,67,48,3,3,200,80,32,150,252,128
4,4848,2160,1482,242,107,4,3,232,9,21,30,244,145
4,4849,2151,1456,272,99,4,3,225,0,18,0,247,126
4,4850,2142,1431,301,112,4,3,224,0,12,0,240,103
4,4851,2137,1406,331,142,4,14,223,0,8,0,217,27
4,4852,2210,1041,811,155,6,10,194,73,23,240,172,351
4,4853,2215,1022,841,181,6,10,196,78,26,270,149,332
4,4854,2222,808,1077,70,4,4,193,0,22,0,242,78
4,4855,2210,800,1071,88,4,10,187,0,22,0,223,48
4,4856,2281,752,1061,228,6,10,213,176,32,247,117,295
4,4857,2323,671,1077,167,6,10,209,107,18,212,179,342
4,4858,2252,541,969,49,6,1,173,36,28,67,237,70
1,4859,3169,3118,3886,146,1,22,197,11,21,67,184,359
1,4860,2983,1926,3850,132,1,23,211,7,13,60,213,26
3,4861,2891,1036,700,189,2,23,226,23,16,182,176,315
3,4862,2859,2120,1369,89,5,13,222,69,23,242,249,133
3,4863,2839,2148,1396,73,5,13,214,53,26,212,252,129
3,4864,2782,2239,1392,126,5,13,234,4,10,60,237,127
4,4865,2309,95,67,133,4,11,237,0,9,0,235,137
4,4866,2306,108,85,150,4,10,234,0,2,0,220,54
4,4867,2368,319,365,157,3,10,192,70,24,180,168,349
4,4868,2353,426,514,105,3,4,215,65,14,190,238,80
4,4869,2260,811,560,112,4,4,227,5,13,30,242,116
4,4870,2250,1618,760,205,6,6,224,8,21,67,157,304
4,4871,2284,1604,751,199,6,2,223,53,20,90,163,309
4,4872,2294,1390,1006,184,3,10,166,85,38,150,105,330
4,4873,2178,658,1318,108,4,1,221,0,13,0,241,97
4,4874,2177,636,1338,172,4,16,225,0,12,0,192,331
4,4875,2196,595,1379,208,3,10,200,19,31,60,125,313
4,4876,2379,558,1774,150,4,6,234,154,2,426,220,54
4,4877,2374,576,1758,114,4,6,220,153,11,408,236,83
4,4878,2366,595,1734,95,4,6,211,145,16,390,241,84
4,4879,2356,616,1710,85,4,3,205,159,19,360,243,83
4,4880,2346,633,1687,76,4,3,198,149,21,330,242,80
4,4881,2324,666,1640,52,4,3,188,127,26,270,248,89
4,4882,2306,684,1617,36,4,3,184,109,30,240,252,100
4,4883,2288,703,1595,49,4,3,197,91,29,210,254,114
4,4884,2244,764,1528,42,4,3,195,47,32,120,254,122
4,4885,2228,785,1506,52,4,3,201,31,30,90,254,122
4,4886,2214,806,1485,65,4,3,208,17,26,60,253,122
4,4887,2197,850,1443,120,4,3,230,0,11,0,239,115
4,4888,2192,872,1423,146,4,4,231,0,4,0,221,45
4,4889,2193,895,1403,167,4,4,224,0,11,0,196,339
4,4890,2215,1040,1290,150,3,10,197,28,21,150,181,356
4,4891,2296,1100,1155,179,3,10,188,4,29,285,140,333
4,4892,2359,1276,600,115,3,6,218,10,11,67,233,71
4,4893,2346,1315,551,156,4,6,236,0,1,0,217,0
4,4894,2407,1533,495,215,6,10,227,78,23,277,150,294
4,4895,2225,1679,60,37,3,3,192,37,33,85,254,120
4,4896,2192,1652,85,66,3,3,210,12,28,42,252,128
4,4897,2174,1600,134,111,4,3,229,-5,15,30,243,127
4,4898,2168,1574,162,108,4,3,225,-8,14,30,243,112
4,4899,2155,1523,218,133,4,3,231,0,6,0,231,96
4,4900,2154,1498,247,134,4,3,226,0,7,0,226,63
4,4901,2161,1279,514,115,6,10,183,18,24,42,196,19
4,4902,2153,1256,543,94,4,14,185,10,22,30,215,40
4,4903,2206,1124,722,210,6,10,212,69,27,150,137,308
4,4904,2227,1045,842,178,6,10,190,90,28,270,145,334
4,4905,2248,864,1129,91,6,4,223,0,21,30,249,129
4,4906,2237,854,1121,96,4,4,221,6,17,30,247,113
4,4907,2231,845,1113,111,4,10,218,0,12,0,236,80
4,4908,2218,811,1080,131,6,10,172,55,29,127,168,3
4,4909,2269,792,1087,238,6,10,217,138,34,228,107,284
4,4910,2320,711,1100,217,6,10,225,104,24,247,144,294
4,4911,2209,424,792,115,6,10,172,18,28,108,182,14
4,4912,2196,384,738,99,6,10,163,32,30,150,186,21
1,4913,3280,3743,3596,139,7,38,240,15,9,95,232,148
1,4914,3261,3596,3664,131,7,38,232,0,7,30,233,107
1,4915,3251,3537,3692,136,7,38,230,0,6,30,228,81
1,4916,3224,3389,3766,82,7,38,207,0,19,0,246,92
1,4917,3180,3095,3928,147,1,22,199,22,20,108,186,359
1,4918,3009,891,2704,234,1,29,222,110,31,297,119,285
1,4919,3144,618,1879,83,1,30,167,271,28,600,203,34
1,4920,3121,713,1673,193,2,29,212,262,23,706,155,320
3,4921,2957,1546,785,156,2,31,233,37,3,309,215,0
3,4922,2830,2174,1370,78,5,13,216,44,24,190,251,128
3,4923,2785,2248,1434,114,5,13,225,5,12,67,239,102
3,4924,2877,2377,1205,122,1,24,213,35,12,234,223,45
4,4925,2258,781,569,148,4,10,234,0,3,0,222,68
4,4926,2388,886,201,206,3,10,214,161,25,361,145,310
4,4927,2453,1082,300,155,3,10,178,241,29,570,152,348
4,4928,2240,1602,808,149,4,17,234,0,2,0,221,61
4,4929,2300,1399,983,171,3,10,168,88,35,162,122,337
4,4930,2367,1273,962,210,3,10,155,143,47,228,59,314
4,4931,2441,997,1006,136,3,6,205,251,16,492,203,14
4,4932,2376,553,1776,112,4,6,211,151,13,384,230,59
4,4933,2369,573,1752,93,4,6,204,148,17,366,236,70
4,4934,2360,592,1729,84,4,3,201,139,19,350,239,75
4,4935,2283,680,1614,32,4,3,182,86,31,210,253,101
4,4936,2249,721,1570,49,4,3,198,52,29,150,254,116
4,4937,2221,764,1527,60,4,3,202,24,26,90,253,110
4,4938,2196,853,1445,172,4,4,228,0,10,30,196,329
4,4939,2238,1050,1266,209,3,10,228,54,21,234,157,298
4,4940,2268,1054,1235,223,3,10,226,87,26,277,139,290
4,4941,2289,1061,1207,197,3,10,216,109,22,319,157,315
4,4942,2368,1142,1106,145,3,10,203,57,18,90,193,3
4,4943,2421,1144,932,165,3,6,238,60,3,120,211,302
4,4944,2374,1226,661,123,3,6,212,15,13,95,222,42
4,4945,2349,1275,592,126,4,6,220,0,10,0,227,57
4,4946,2431,1634,342,44,3,6,190,191,28,339,253,103
4,4947,2177,1616,150,127,4,3,203,0,16,0,209,24
4,4948,2173,1590,175,114,4,14,189,0,21,0,205,25
4,4949,2168,1565,201,110,4,14,184,0,23,0,201,25
4,4950,2148,1231,607,191,6,10,235,3,13,30,184,300
4,4951,2263,1032,904,211,6,10,195,15,33,270,114,312
4,4952,2248,902,1167,110,4,4,225,0,13,0,242,111
4,4953,2240,882,1150,123,4,10,202,0,17,0,211,27
4,4954,2237,840,1110,144,6,10,169,55,32,134,150,353
1,4955,3276,3749,3623,140,7,38,239,0,8,85,231,147
3,4956,2888,1006,785,202,2,23,225,20,20,120,162,306
3,4957,2832,2187,1329,84,5,13,220,36,23,175,250,130
4,4958,2311,85,30,151,4,10,231,0,4,0,217,21
4,4959,2304,649,779,101,3,4,225,29,17,85,246,125
4,4960,2259,752,607,152,4,4,233,0,3,0,218,24
4,4961,2274,1667,812,208,6,2,242,32,17,150,172,275
4,4962,2290,1650,824,204,6,2,250,57,16,228,183,250
4,4963,2322,1650,845,208,6,2,239,91,17,268,170,281
4,4964,2317,1410,960,139,3,10,166,117,32,182,152,356
4,4965,2450,976,977,142,3,6,203,257,18,510,195,6
4,4966,2386,511,1818,145,3,6,217,161,11,376,208,11
4,4967,2382,531,1794,104,4,6,205,157,16,361,229,57
4,4968,2372,551,1771,83,4,6,200,147,19,342,240,76
4,4969,2362,566,1748,74,4,3,202,141,21,324,247,90
4,4970,2350,582,1725,59,4,3,198,129,25,309,251,100
4,4971,2335,600,1702,42,4,3,190,114,29,295,254,105
4,4972,2298,638,1657,37,4,3,187,101,30,240,254,106
4,4973,2284,658,1635,37,4,3,184,87,30,210,252,98
4,4974,2218,743,1549,68,4,3,202,21,23,90,250,99
4,4975,2201,787,1507,126,4,3,225,5,8,30,232,82
4,4976,2199,811,1487,153,4,4,231,0,4,0,215,10
4,4977,2370,1127,1130,94,3,6,190,41,21,60,222,47
4,4978,2352,1262,604,175,6,16,228,3,11,30,193,326
4,4979,2370,1307,569,192,6,10,223,22,18,85,170,315
4,4980,2392,1357,547,181,6,10,206,52,22,150,162,331
4,4981,2397,1374,543,177,6,10,207,57,21,170,167,334
4,4982,2439,1528,495,211,6,6,243,110,18,361,170,270
4,4983,2447,1549,466,199,6,6,246,119,14,382,185,262
4,4984,2383,1672,295,0,3,3,163,155,37,277,251,101
4,4985,2341,1683,242,18,3,3,179,125,37,228,253,116
4,4986,2188,1682,134,129,4,3,216,0,11,0,222,41
4,4987,2190,1657,150,157,4,14,205,0,19,0,183,351
4,4988,2164,1296,553,55,4,2,183,0,26,0,243,78
4,4989,2151,1273,582,115,4,14,216,0,12,0,232,67
4,4990,2216,1168,730,223,6,10,230,79,25,150,144,285
4,4991,2290,966,1087,41,6,4,173,42,29,90,242,77
4,4992,2257,942,1146,70,4,4,192,9,22,30,241,76
4,4993,2254,911,1179,149,6,10,186,10,26,30,168,354
4,4994,2315,642,997,67,6,10,160,99,30,170,208,41
4,4995,2233,450,741,101,6,10,167,-6,28,95,190,22
1,4996,3281,3842,3613,136,7,38,235,2,7,30,232,124
1,4997,3258,3607,3717,143,7,38,236,0,4,0,228,122
1,4998,3241,3430,3803,88,7,38,190,-4,21,42,226,52
1,4999,2979,1678,3581,101,1,29,178,31,25,108,202,28
1,5000,3024,721,1256,133,2,29,236,214,9,703,235,135
3,5001,2897,2079,1179,115,5,32,234,91,18,285,242,145
3,5002,2882,2577,1262,200,2,24,221,116,21,366,159,310
4,5003,2344,201,95,181,3,10,189,36,29,85,141,332
4,5004,2385,297,242,185,3,10,207,80,23,170,158,327
4,5005,2346,524,601,125,3,4,215,59,11,242,223,45
4,5006,2266,700,674,122,4,4,227,0,9,0,236,100
4,5007,2326,750,384,208,3,10,222,79,23,216,152,304
4,5008,2340,769,339,216,3,10,232,98,22,268,154,289
4,5009,2482,1249,564,154,3,6,211,92,16,543,193,356
4,5010,2235,1556,866,156,4,17,236,0,1,0,217,0
4,5011,2263,1614,849,203,6,2,242,30,15,85,178,277
4,5012,2278,1655,842,189,6,2,243,45,10,120,193,271
4,5013,2273,1687,841,142,6,2,245,27,16,134,229,171
4,5014,2308,1611,953,159,3,10,170,111,33,190,137,344
4,5015,2423,1190,900,223,3,10,244,199,24,309,155,262
4,5016,2190,595,1252,189,4,16,244,2,10,30,194,270
4,5017,2305,417,1452,214,3,10,221,98,25,192,143,300
4,5018,2265,360,1673,204,3,10,222,58,21,437,157,306
4,5019,2287,361,1724,216,3,10,214,80,28,495,133,303
4,5020,2386,509,1813,93,4,6,207,161,17,335,238,76
4,5021,2360,541,1767,53,4,3,193,135,26,300,252,99
4,5022,2345,558,1744,43,4,3,192,124,30,283,254,109
4,5023,2309,595,1699,32,4,3,186,88,32,256,254,111
4,5024,2292,616,1677,47,4,3,195,81,29,240,254,110
4,5025,2247,679,1612,42,4,3,185,50,29,150,251,95
4,5026,2230,700,1591,56,4,3,193,33,25,120,250,95
4,5027,2217,722,1570,74,4,3,203,20,21,90,247,92
4,5028,2206,745,1550,104,4,3,216,10,14,60,239,85
4,5029,2202,768,1530,131,4,3,226,3,7,30,228,69
4,5030,2260,990,1348,130,3,10,165,67,31,216,159,1
4,5031,2409,1084,1140,178,3,10,203,20,23,134,161,334
4,5032,2365,1194,674,97,4,6,212,6,15,30,241,85
4,5033,2355,1207,659,117,4,16,220,0,11,0,234,79
4,5034,2363,1250,618,190,6,10,228,14,15,67,178,311
4,5035,2193,1698,162,166,4,3,218,0,14,0,191,342
4,5036,2207,1648,192,157,6,14,181,17,28,42,154,347
4,5037,2153,1294,589,134,6,10,216,-10,11,30,216,29
4,5038,2273,1116,853,198,6,10,208,136,26,272,145,318
4,5039,2255,959,1180,136,4,10,214,0,12,0,212,23
4,5040,2270,902,1173,97,6,10,172,60,27,162,198,27
4,5041,2348,732,1077,179,6,6,209,132,21,258,167,332
1,5042,3256,3583,3757,148,7,38,236,-1,2,30,223,101
1,5043,3249,3436,3829,104,7,38,203,-2,16,67,228,54
1,5044,3204,696,1976,21,7,30,146,208,36,540,227,65
1,5045,3180,706,1924,100,7,30,178,184,25,600,203,29
3,5046,2819,2241,1276,101,5,13,223,23,16,127,246,117
4,5047,2337,150,60,177,3,10,185,24,30,60,139,335
4,5048,2359,216,108,176,3,10,190,50,28,108,146,335
4,5049,2402,361,306,159,3,10,224,98,10,234,203,351
4,5050,2343,513,663,123,3,4,215,56,11,175,224,48
4,5051,2275,638,741,111,4,4,225,0,13,0,241,108
4,5052,2270,658,713,130,4,4,227,0,7,0,230,79
4,5053,2299,693,525,178,3,10,204,41,23,108,162,333
4,5054,2480,1110,450,129,3,6,203,90,17,552,207,20
4,5055,2249,1513,902,81,3,10,187,14,22,30,229,57
4,5056,2236,1533,895,123,4,17,221,0,10,0,231,70
4,5057,2315,1710,902,217,6,2,248,63,21,268,166,255
4,5058,2190,591,1209,109,4,1,212,0,14,0,233,67
4,5059,2187,576,1230,174,4,16,242,0,5,0,207,265
4,5060,2307,342,1531,56,3,10,177,100,27,285,236,68
4,5061,2386,484,1832,86,4,6,206,161,18,309,243,85
4,5062,2358,516,1786,29,4,3,180,133,32,277,253,102
4,5063,2320,553,1742,35,4,3,188,99,32,242,254,113
4,5064,2287,594,1698,52,4,3,198,66,28,216,254,112
4,5065,2274,616,1676,55,4,3,200,63,27,201,254,112
4,5066,2258,636,1655,49,4,3,196,51,28,175,254,110
4,5067,2243,658,1634,53,4,3,196,36,27,150,253,104
4,5068,2228,680,1613,66,4,3,199,21,23,120,249,94
4,5069,2217,703,1592,86,4,3,204,21,18,90,242,81
4,5070,2208,726,1572,112,4,3,212,9,13,60,230,61
4,5071,2201,774,1533,166,4,4,228,0,9,0,200,337
4,5072,2424,1050,1158,125,3,10,212,16,13,85,219,38
4,5073,2402,1050,1082,130,3,6,217,0,10,0,221,39
4,5074,2422,1061,937,151,3,6,214,52,14,180,199,0
4,5075,2368,1167,700,114,4,6,218,0,12,0,234,76
4,5076,2218,1425,457,101,6,10,200,44,17,95,226,51
4,5077,2207,1403,485,83,6,2,204,33,19,67,243,84
4,5078,2332,1061,1006,179,6,11,218,84,17,180,177,328
4,5079,2311,1020,1095,40,6,4,155,63,32,90,224,59
4,5080,2264,977,1213,182,6,10,232,9,11,30,190,312
4,5081,2272,534,779,93,6,10,180,2,24,67,211,37
4,5082,2223,457,636,47,6,1,190,20,28,30,252,100
1,5083,3252,3443,3855,117,7,38,216,0,12,95,230,63
1,5084,3086,2230,4147,84,1,29,160,100,30,277,194,29
1,5085,2925,1365,3226,159,1,23,232,1,5,30,211,349
1,5086,3212,726,1991,32,7,30,154,216,33,540,228,63
3,5087,2892,2106,1106,120,5,32,235,79,15,256,240,143
3,5088,2799,2308,1298,120,5,13,223,3,10,60,234,83
4,5089,2280,595,780,109,4,4,224,0,13,0,242,108
4,5090,2274,636,725,147,3,4,222,0,9,30,212,14
4,5091,2273,658,698,155,3,4,218,3,12,30,201,357
4,5092,2510,977,366,175,3,6,234,120,8,600,199,313
4,5093,2492,1068,446,134,3,6,209,102,14,537,209,20
4,5094,2276,1741,908,164,6,2,240,36,2,150,214,252
4,5095,2328,1740,940,214,6,2,232,64,21,240,156,290
4,5096,2322,1671,969,134,3,2,187,66,23,242,184,6
4,5097,2191,551,1209,144,4,16,222,0,9,0,214,19
4,5098,2279,384,1392,240,3,10,236,72,36,134,118,253
4,5099,2310,306,1719,219,3,10,226,69,25,510,142,293
4,5100,2388,458,1852,74,4,6,207,160,22,283,250,103
4,5101,2352,492,1806,18,4,3,176,127,35,255,253,108
4,5102,2331,511,1784,22,4,3,179,106,34,234,254,108
4,5103,2312,531,1762,35,4,3,188,87,32,216,254,111
4,5104,2296,552,1740,45,4,3,194,75,29,201,254,112
4,5105,2252,616,1676,57,4,3,197,41,25,162,252,101
4,5106,2239,638,1655,72,4,3,202,32,22,134,248,93
4,5107,2214,708,1595,115,4,3,210,15,14,60,226,51
4,5108,2210,732,1575,132,4,3,216,9,11,30,219,34
4,5109,2207,757,1556,173,4,4,224,0,13,0,190,332
4,5110,2397,1082,811,113,3,6,215,27,12,95,232,65
4,5111,2413,1266,641,187,6,10,216,67,20,192,167,323
4,5112,2423,1321,631,163,6,10,224,80,10,255,200,345
4,5113,2203,1642,212,168,4,14,225,0,11,0,196,337
4,5114,2188,1401,524,55,6,2,202,14,28,30,254,119
4,5115,2165,1358,579,142,4,14,229,0,5,0,223,53
4,5116,2340,1073,1041,142,6,11,224,92,7,150,218,29
4,5117,2271,1015,1189,93,4,10,193,0,20,0,226,52
4,5118,2302,977,1248,191,6,10,242,58,11,134,191,279
4,5119,2190,454,513,143,6,10,174,5,29,60,159,355
1,5120,3275,3830,3707,139,7,38,231,-2,5,30,227,84
1,5121,3264,3742,3744,131,7,38,230,0,7,0,232,96
3,5122,2837,2230,1155,115,5,13,234,34,17,134,242,142
3,5123,2832,2242,1167,117,5,13,235,29,17,124,241,144
3,5124,2827,2255,1181,114,5,13,234,24,18,120,242,144
4,5125,2336,108,170,181,3,10,204,15,23,67,158,331
4,5126,2361,170,124,185,3,10,187,43,31,95,132,329
4,5127,2279,573,792,138,4,4,226,0,6,0,223,51
4,5128,2376,698,391,213,3,10,203,129,31,335,122,309
4,5129,2494,870,342,179,3,10,233,265,10,592,193,313
4,5130,2263,1468,960,53,3,10,159,22,31,42,219,52
4,5131,2249,1487,953,65,4,17,167,8,28,30,218,49
4,5132,2239,1507,947,113,4,17,200,0,17,0,217,36
4,5133,2296,1770,953,229,6,2,235,32,27,201,139,275
4,5134,2194,492,1233,164,4,16,235,0,4,0,209,324
4,5135,2285,270,1626,186,3,10,205,78,24,421,154,327
4,5136,2400,402,1917,117,4,6,222,159,11,297,236,86
4,5137,2363,450,1849,25,4,3,182,135,35,242,254,113
4,5138,2325,488,1804,26,4,3,182,100,34,212,254,110
4,5139,2290,531,1761,48,4,3,196,65,29,175,254,111
4,5140,2277,552,1739,66,4,3,206,56,24,162,253,112
4,5141,2266,573,1718,71,4,3,206,45,23,150,251,105
4,5142,2225,666,1637,99,4,3,210,18,15,67,238,76
4,5143,2219,691,1617,109,4,3,219,12,13,42,239,88
4,5144,2212,716,1598,144,4,3,233,5,4,30,224,79
4,5145,2214,741,1579,192,4,4,235,0,13,0,183,299
4,5146,2223,767,1560,210,3,10,226,16,22,30,153,299
4,5147,2294,899,1473,211,3,10,198,97,32,180,118,312
4,5148,2310,900,1396,117,3,10,169,121,29,319,177,11
4,5149,2433,997,1230,175,3,10,221,9,14,127,185,331
4,5150,2430,992,1215,132,3,6,229,15,7,85,231,90
4,5151,2419,1026,892,101,3,6,209,38,15,162,235,69
4,5152,2365,1100,767,145,4,16,234,0,3,0,225,98
4,5153,2414,1224,677,199,6,10,211,65,24,190,148,316
4,5154,2207,1608,240,143,4,3,226,0,7,0,218,30
4,5155,2212,1613,242,188,6,14,225,5,16,30,176,316
4,5156,2197,1443,510,42,6,2,193,8,31,30,254,114
4,5157,2179,1421,537,63,4,2,204,5,25,30,253,112
4,5158,2259,1242,787,216,6,10,206,114,31,212,122,306
4,5159,2335,1114,1019,187,6,11,243,52,9,175,195,273
4,5160,2321,1075,1106,54,6,4,194,66,26,90,251,97
4,5161,2317,932,1239,145,6,10,199,124,20,309,187,1
4,5162,2253,551,706,46,6,1,180,0,28,0,245,82
1,5163,3253,781,2073,121,7,30,222,257,10,480,232,76
1,5164,3243,782,2048,70,7,30,189,247,23,510,239,72
1,5165,2900,242,1127,84,2,30,218,99,22,228,251,123
3,5166,2898,2089,1027,136,5,32,241,79,12,268,234,156
3,5167,2830,2257,1127,115,5,13,233,27,16,108,242,140
3,5168,2807,2321,1199,135,5,13,239,10,11,67,234,148
4,5169,2358,408,618,102,3,4,210,59,15,201,236,73
4,5170,2319,458,735,71,3,4,209,32,23,90,252,114
4,5171,2284,531,832,145,4,4,228,0,5,0,219,34
4,5172,2287,573,778,161,3,10,211,8,16,42,187,348
4,5173,2317,1298,914,66,3,10,189,75,24,277,241,75
4,5174,2252,1486,977,76,4,17,157,0,31,0,199,34
4,5175,2242,1506,972,123,4,17,195,0,20,0,203,21
4,5176,2350,1622,949,164,6,2,226,92,10,190,200,342
4,5177,2392,391,1913,73,4,6,209,151,22,255,251,110
4,5178,2318,467,1825,35,4,3,189,93,32,190,254,113
4,5179,2301,488,1803,38,4,3,190,76,31,170,254,111
4,5180,2284,509,1782,47,4,3,196,59,29,150,254,112
4,5181,2269,531,1761,71,4,3,210,44,24,134,253,117
4,5182,2260,553,1740,84,4,3,217,39,21,124,250,118
4,5183,2251,576,1719,90,4,3,217,30,18,108,248,109
4,5184,2235,624,1679,94,4,3,213,24,16,85,244,93
4,5185,2214,674,1640,102,4,3,222,7,15,30,245,109
4,5186,2307,875,1498,216,3,10,197,111,34,180,111,309
4,5187,2360,895,1348,209,3,10,204,-43,29,242,129,311
4,5188,2429,962,1231,119,3,6,222,14,10,67,234,79
4,5189,2372,1060,808,120,4,6,225,0,10,0,236,95
4,5190,2239,1595,285,213,6,10,224,36,24,85,147,299
4,5191,2260,1600,309,174,6,10,222,58,14,127,187,332
4,5192,2189,1464,525,55,4,2,200,0,27,0,254,114
4,5193,2208,1360,658,204,6,10,191,43,33,85,117,317
4,5194,2356,700,908,76,6,1,192,86,22,182,237,69
4,5195,2315,642,819,59,6,1,182,45,25,95,239,72
4,5196,2231,518,524,115,6,10,147,31,36,85,151,5
4,5197,2220,497,437,80,6,10,152,35,32,134,189,28
1,5198,3275,3814,3774,133,7,38,225,0,7,30,226,61
1,5199,3270,3784,3786,123,7,38,221,-2,10,30,230,67
1,5200,3114,886,1570,57,2,29,191,309,25,886,248,90
3,5201,2866,2197,1026,108,5,13,231,53,19,162,244,141
3,5202,2905,2372,1414,128,1,24,220,16,9,301,225,51
4,5203,2406,361,457,105,3,4,216,74,14,335,239,84
4,5204,2292,469,800,105,4,4,217,5,14,30,240,88
